"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Legsback","28 Jan 2024, 16:22","28 Jan 2024, 17:29","","Deadlift (Barbell)",,"",6,"normal",150,3,,,
"Legsback","28 Jan 2024, 16:22","28 Jan 2024, 17:29","","Deadlift (Barbell)",,"",7,"normal",150,3,,,
"Legsback","28 Jan 2024, 16:22","28 Jan 2024, 17:29","","Deadlift (Barbell)",,"",8,"normal",150,3,,,
"Legsback","23 Jan 2024, 17:17","23 Jan 2024, 18:47","","Squat (Barbell)",,"",0,"warmup",60,12,,,
"Legsback","23 Jan 2024, 17:17","23 Jan 2024, 18:47","","Squat (Barbell)",,"",1,"normal",100,7,,,
"Legsback","23 Jan 2024, 17:17","23 Jan 2024, 18:47","","Squat (Barbell)",,"",2,"normal",100,10,,,
"Legsback","23 Jan 2024, 17:17","23 Jan 2024, 18:47","","Squat (Barbell)",,"",3,"normal",120,4,,,
"Legsback","23 Jan 2024, 17:17","23 Jan 2024, 18:47","","Squat (Barbell)",,"",4,"normal",120,8,,,
"Legsback","23 Jan 2024, 17:17","23 Jan 2024, 18:47","","Squat (Barbell)",,"",5,"normal",130,4,,,
"Legsback","23 Jan 2024, 17:17","23 Jan 2024, 18:47","","Squat (Barbell)",,"",6,"normal",130,4,,,
"Legsback","23 Jan 2024, 17:17","23 Jan 2024, 18:47","","Squat (Barbell)",,"",7,"normal",130,4,,,
"Legsback","23 Jan 2024, 17:17","23 Jan 2024, 18:47","","Squat (Barbell)",,"",8,"normal",100,8,,,
"Legsback","23 Jan 2024, 17:17","23 Jan 2024, 18:47","","Squat (Barbell)",,"",9,"normal",80,10,,,
"Legsback","23 Jan 2024, 17:17","23 Jan 2024, 18:47","","Squat (Barbell)",,"",10,"normal",60,16,,,
"Legsback","23 Jan 2024, 17:17","23 Jan 2024, 18:47","","Deadlift (Barbell)",,"",0,"normal",60,14,,,
"Legsback","23 Jan 2024, 17:17","23 Jan 2024, 18:47","","Deadlift (Barbell)",,"",1,"normal",80,14,,,
"Legsback","23 Jan 2024, 17:17","23 Jan 2024, 18:47","","Deadlift (Barbell)",,"",2,"normal",100,10,,,
"Legsback","23 Jan 2024, 17:17","23 Jan 2024, 18:47","","Deadlift (Barbell)",,"",5,"normal",140,3,,,
"Legsback","23 Jan 2024, 17:17","23 Jan 2024, 18:47","","Deadlift (Barbell)",,"",6,"normal",150,3,,,
"Legsback","23 Jan 2024, 17:17","23 Jan 2024, 18:47","","Deadlift (Barbell)",,"",7,"normal",150,3,,,
"Legsback","23 Jan 2024, 17:17","23 Jan 2024, 18:47","","Deadlift (Barbell)",,"",8,"normal",150,3,,,
"Evening workout 🏋️","22 Jan 2024, 17:50","22 Jan 2024, 19:00","","Overhead Press (Barbell)",,"",0,"normal",20,10,,,
"Evening workout 🏋️","22 Jan 2024, 17:50","22 Jan 2024, 19:00","","Overhead Press (Barbell)",,"",1,"normal",30,12,,,
"Evening workout 🏋️","22 Jan 2024, 17:50","22 Jan 2024, 19:00","","Overhead Press (Barbell)",,"",2,"normal",40,9,,,
"Evening workout 🏋️","22 Jan 2024, 17:50","22 Jan 2024, 19:00","","Overhead Press (Barbell)",,"",3,"normal",40,9,,,
"Evening workout 🏋️","22 Jan 2024, 17:50","22 Jan 2024, 19:00","","Overhead Press (Barbell)",,"",4,"normal",40,8,,,
"Evening workout 🏋️","22 Jan 2024, 17:50","22 Jan 2024, 19:00","","Overhead Press (Barbell)",,"",5,"normal",45,4,,,
"Evening workout 🏋️","22 Jan 2024, 17:50","22 Jan 2024, 19:00","","Overhead Press (Barbell)",,"",6,"normal",45,4,,,
"Evening workout 🏋️","22 Jan 2024, 17:50","22 Jan 2024, 19:00","","Overhead Press (Barbell)",,"",7,"normal",,4,,,
"Evening workout 🏋️","22 Jan 2024, 17:50","22 Jan 2024, 19:00","","Standing Military Press (Barbell)",,"",0,"normal",20,14,,,
"Evening workout 🏋️","22 Jan 2024, 17:50","22 Jan 2024, 19:00","","Standing Military Press (Barbell)",,"",1,"normal",30,10,,,
"Evening workout 🏋️","22 Jan 2024, 17:50","22 Jan 2024, 19:00","","Standing Military Press (Barbell)",,"",2,"normal",30,10,,,
"Evening workout 🏋️","22 Jan 2024, 17:50","22 Jan 2024, 19:00","","Standing Military Press (Barbell)",,"",3,"normal",35,8,,,
"Evening workout 🏋️","22 Jan 2024, 17:50","22 Jan 2024, 19:00","","Standing Military Press (Barbell)",,"",4,"normal",35,8,,,
"Evening workout 🏋️","22 Jan 2024, 17:50","22 Jan 2024, 19:00","","Standing Military Press (Barbell)",,"",5,"normal",40,5,,,
"Evening workout 🏋️","22 Jan 2024, 17:50","22 Jan 2024, 19:00","","Standing Military Press (Barbell)",,"",6,"normal",40,5,,,
"Legsback","18 Jan 2024, 18:22","18 Jan 2024, 19:31","","Squat (Barbell)",,"",0,"warmup",60,12,,,
"Legsback","18 Jan 2024, 18:22","18 Jan 2024, 19:31","","Squat (Barbell)",,"",1,"normal",100,8,,,
"Legsback","18 Jan 2024, 18:22","18 Jan 2024, 19:31","","Squat (Barbell)",,"",2,"normal",100,8,,,
"Legsback","18 Jan 2024, 18:22","18 Jan 2024, 19:31","","Squat (Barbell)",,"",3,"normal",110,8,,,
"Legsback","18 Jan 2024, 18:22","18 Jan 2024, 19:31","","Squat (Barbell)",,"",4,"normal",110,8,,,
"Legsback","18 Jan 2024, 18:22","18 Jan 2024, 19:31","","Squat (Barbell)",,"",5,"normal",120,6,,,
"Legsback","18 Jan 2024, 18:22","18 Jan 2024, 19:31","","Squat (Barbell)",,"",6,"normal",120,6,,,
"Legsback","18 Jan 2024, 18:22","18 Jan 2024, 19:31","","Squat (Barbell)",,"",7,"normal",100,10,,,
"Legsback","18 Jan 2024, 18:22","18 Jan 2024, 19:31","","Squat (Barbell)",,"",8,"normal",80,12,,,
"Legsback","18 Jan 2024, 18:22","18 Jan 2024, 19:31","","Squat (Barbell)",,"",9,"normal",60,16,,,
"Legsback","18 Jan 2024, 18:22","18 Jan 2024, 19:31","","Pull Up",,"",0,"normal",,8,,,
"Legsback","18 Jan 2024, 18:22","18 Jan 2024, 19:31","","Pull Up",,"",1,"normal",,8,,,
"Legsback","18 Jan 2024, 18:22","18 Jan 2024, 19:31","","Pull Up",,"",2,"normal",,6,,,
"Legsback","18 Jan 2024, 18:22","18 Jan 2024, 19:31","","Pull Up",,"",3,"normal",,6,,,
"Legsback","18 Jan 2024, 18:22","18 Jan 2024, 19:31","","Pull Up",,"",4,"normal",,6,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Overhead Press (Barbell)",,"",0,"normal",30,14,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Overhead Press (Barbell)",,"",1,"normal",40,8,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Overhead Press (Barbell)",,"",2,"normal",40,8,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Overhead Press (Barbell)",,"",3,"normal",45,4,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Overhead Press (Barbell)",,"",4,"normal",45,5,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Standing Military Press (Barbell)",,"",0,"normal",20,14,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Standing Military Press (Barbell)",,"",1,"normal",30,10,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Standing Military Press (Barbell)",,"",2,"normal",30,10,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Standing Military Press (Barbell)",,"",3,"normal",35,8,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Standing Military Press (Barbell)",,"",4,"normal",35,8,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Standing Military Press (Barbell)",,"",5,"normal",40,5,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Standing Military Press (Barbell)",,"",6,"normal",40,5,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Standing Military Press (Barbell)",,"",7,"normal",20,5,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Bench Press - Close Grip (Barbell)",,"",0,"normal",40,16,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Bench Press - Close Grip (Barbell)",,"",1,"normal",40,16,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Bench Press - Close Grip (Barbell)",,"",2,"normal",50,10,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Bench Press - Close Grip (Barbell)",,"",3,"normal",50,10,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Bench Press - Close Grip (Barbell)",,"",4,"normal",60,5,,,
"Upper Body","16 Jan 2024, 17:14","16 Jan 2024, 18:09","","Bench Press - Close Grip (Barbell)",,"",5,"normal",60,5,,,
"Late night workout 🌙","12 Jan 2024, 18:26","12 Jan 2024, 18:49","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",59,18,,,
"Late night workout 🌙","12 Jan 2024, 18:26","12 Jan 2024, 18:49","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",72,12,,,
"Late night workout 🌙","12 Jan 2024, 18:26","12 Jan 2024, 18:49","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",86,8,,,
"Late night workout 🌙","12 Jan 2024, 18:26","12 Jan 2024, 18:49","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",86,8,,,
"Legsback","25 Dec 2023, 15:51","25 Dec 2023, 17:05","","Squat (Barbell)",,"",0,"warmup",60,12,,,
"Legsback","25 Dec 2023, 15:51","25 Dec 2023, 17:05","","Squat (Barbell)",,"",1,"normal",100,6,,,
"Legsback","25 Dec 2023, 15:51","25 Dec 2023, 17:05","","Squat (Barbell)",,"",2,"normal",100,10,,,
"Legsback","25 Dec 2023, 15:51","25 Dec 2023, 17:05","","Squat (Barbell)",,"",5,"normal",120,4,,,
"Legsback","25 Dec 2023, 15:51","25 Dec 2023, 17:05","","Squat (Barbell)",,"",6,"normal",120,8,,,
"Legsback","25 Dec 2023, 15:51","25 Dec 2023, 17:05","","Squat (Barbell)",,"",7,"normal",130,5,,,
"Legsback","25 Dec 2023, 15:51","25 Dec 2023, 17:05","","Squat (Barbell)",,"",8,"normal",130,5,,,
"Legsback","25 Dec 2023, 15:51","25 Dec 2023, 17:05","","Squat (Barbell)",,"",9,"normal",130,5,,,
"Legsback","25 Dec 2023, 15:51","25 Dec 2023, 17:05","","Deadlift (Barbell)",,"",0,"normal",60,14,,,
"Legsback","25 Dec 2023, 15:51","25 Dec 2023, 17:05","","Deadlift (Barbell)",,"",2,"normal",100,10,,,
"Legsback","25 Dec 2023, 15:51","25 Dec 2023, 17:05","","Deadlift (Barbell)",,"",5,"normal",140,3,,,
"Legsback","25 Dec 2023, 15:51","25 Dec 2023, 17:05","","Deadlift (Barbell)",,"",6,"normal",150,3,,,
"Legsback","25 Dec 2023, 15:51","25 Dec 2023, 17:05","","Deadlift (Barbell)",,"",7,"normal",160,3,,,
"Legsback","25 Dec 2023, 15:51","25 Dec 2023, 17:05","","Deadlift (Barbell)",,"",8,"normal",160,3,,,
"Upper Body","23 Dec 2023, 17:59","23 Dec 2023, 18:49","","Overhead Press (Barbell)",,"",0,"normal",20,16,,,
"Upper Body","23 Dec 2023, 17:59","23 Dec 2023, 18:49","","Overhead Press (Barbell)",,"",1,"normal",30,16,,,
"Upper Body","23 Dec 2023, 17:59","23 Dec 2023, 18:49","","Overhead Press (Barbell)",,"",2,"normal",30,12,,,
"Upper Body","23 Dec 2023, 17:59","23 Dec 2023, 18:49","","Overhead Press (Barbell)",,"",3,"normal",40,7,,,
"Upper Body","23 Dec 2023, 17:59","23 Dec 2023, 18:49","","Overhead Press (Barbell)",,"",4,"normal",40,8,,,
"Upper Body","23 Dec 2023, 17:59","23 Dec 2023, 18:49","","Overhead Press (Barbell)",,"",5,"normal",45,5,,,
"Upper Body","23 Dec 2023, 17:59","23 Dec 2023, 18:49","","Overhead Press (Barbell)",,"",6,"normal",45,5,,,
"Upper Body","23 Dec 2023, 17:59","23 Dec 2023, 18:49","","Overhead Press (Barbell)",,"",7,"normal",45,5,,,
"Upper Body","23 Dec 2023, 17:59","23 Dec 2023, 18:49","","Standing Military Press (Barbell)",,"",0,"normal",20,14,,,
"Upper Body","23 Dec 2023, 17:59","23 Dec 2023, 18:49","","Standing Military Press (Barbell)",,"",1,"normal",20,16,,,
"Upper Body","23 Dec 2023, 17:59","23 Dec 2023, 18:49","","Standing Military Press (Barbell)",,"",2,"normal",30,10,,,
"Upper Body","23 Dec 2023, 17:59","23 Dec 2023, 18:49","","Standing Military Press (Barbell)",,"",3,"normal",30,10,,,
"Upper Body","23 Dec 2023, 17:59","23 Dec 2023, 18:49","","Standing Military Press (Barbell)",,"",4,"normal",35,8,,,
"Upper Body","23 Dec 2023, 17:59","23 Dec 2023, 18:49","","Standing Military Press (Barbell)",,"",5,"normal",35,8,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Decline Crunch (Weighted)",,"",0,"normal",,30,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Decline Crunch (Weighted)",,"",1,"normal",,30,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Decline Crunch (Weighted)",,"",2,"normal",15,20,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Decline Crunch (Weighted)",,"",3,"normal",15,20,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Decline Crunch (Weighted)",,"",4,"normal",30,10,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Decline Crunch (Weighted)",,"",5,"normal",30,10,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Decline Crunch (Weighted)",,"",6,"normal",35,8,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Decline Crunch (Weighted)",,"",7,"normal",35,6,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Front Squat",,"",0,"normal",40,18,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Front Squat",,"",1,"normal",60,12,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Front Squat",,"",3,"normal",80,10,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Front Squat",,"",5,"normal",100,5,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Front Squat",,"",6,"normal",100,5,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Front Squat",,"",7,"normal",100,5,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Front Squat",,"",8,"normal",100,5,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Snatch",,"",0,"normal",40,4,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Snatch",,"",1,"normal",50,4,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Snatch",,"",2,"normal",50,4,,,
"Light core","22 Dec 2023, 16:17","22 Dec 2023, 18:30","","Snatch",,"",3,"normal",55,4,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Preacher Curl (Barbell)",,"",0,"normal",10,40,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Preacher Curl (Barbell)",,"",2,"normal",15,30,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Preacher Curl (Barbell)",,"",3,"normal",15,30,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Preacher Curl (Barbell)",,"",4,"normal",20,20,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Preacher Curl (Barbell)",,"",5,"normal",20,20,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Preacher Curl (Barbell)",,"",6,"normal",20,20,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Seated Shoulder Press (Machine)",,"",0,"normal",32,2,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Seated Shoulder Press (Machine)",,"",1,"normal",36,2,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Seated Shoulder Press (Machine)",,"",2,"normal",41,2,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Seated Shoulder Press (Machine)",,"",3,"normal",45,2,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Seated Shoulder Press (Machine)",,"",4,"normal",50,2,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Seated Shoulder Press (Machine)",,"",5,"normal",54,2,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Seated Shoulder Press (Machine)",,"",6,"normal",59,2,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Seated Shoulder Press (Machine)",,"",7,"normal",63,2,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Seated Shoulder Press (Machine)",,"",8,"normal",63,1,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Seated Shoulder Press (Machine)",,"",9,"normal",63,1,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Skullcrusher (Barbell)",,"",0,"normal",25,20,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Skullcrusher (Barbell)",,"",1,"normal",30,12,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Skullcrusher (Barbell)",,"",2,"normal",30,12,,,
"Arms","21 Dec 2023, 18:21","21 Dec 2023, 19:27","","Skullcrusher (Barbell)",,"",3,"normal",30,12,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Squat (Barbell)",,"",0,"warmup",60,12,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Squat (Barbell)",,"",1,"normal",100,6,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Squat (Barbell)",,"",2,"normal",100,10,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Squat (Barbell)",,"",5,"normal",120,4,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Squat (Barbell)",,"",6,"normal",120,8,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Squat (Barbell)",,"",7,"normal",130,5,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Squat (Barbell)",,"",8,"normal",130,5,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Squat (Barbell)",,"",9,"normal",130,5,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Deadlift (Barbell)",,"",0,"normal",60,14,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Deadlift (Barbell)",,"",2,"normal",100,10,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Deadlift (Barbell)",,"",3,"normal",120,10,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Deadlift (Barbell)",,"",5,"normal",140,3,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Deadlift (Barbell)",,"",7,"normal",160,3,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Deadlift (Barbell)",,"",8,"normal",160,3,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Bench Press (Barbell)",,"",0,"normal",40,20,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Bench Press (Barbell)",,"",1,"normal",40,20,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Bench Press (Barbell)",,"",2,"normal",60,14,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Bench Press (Barbell)",,"",3,"normal",60,14,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Bench Press (Barbell)",,"",4,"normal",60,14,,,
"Legsback","19 Dec 2023, 15:35","19 Dec 2023, 17:20","","Bench Press (Barbell)",,"",5,"normal",60,14,,,
"Afternoon workout 💪","18 Dec 2023, 17:38","18 Dec 2023, 18:46","","Hang Clean",,"",0,"normal",20,4,,,
"Afternoon workout 💪","18 Dec 2023, 17:38","18 Dec 2023, 18:46","","Hang Clean",,"",1,"normal",40,4,,,
"Afternoon workout 💪","18 Dec 2023, 17:38","18 Dec 2023, 18:46","","Hang Clean",,"",2,"normal",40,4,,,
"Afternoon workout 💪","18 Dec 2023, 17:38","18 Dec 2023, 18:46","","Hang Clean",,"",3,"normal",60,4,,,
"Afternoon workout 💪","18 Dec 2023, 17:38","18 Dec 2023, 18:46","","Hang Clean",,"",4,"normal",60,4,,,
"Afternoon workout 💪","18 Dec 2023, 17:38","18 Dec 2023, 18:46","","Hang Clean",,"",5,"normal",60,4,,,
"Afternoon workout 💪","18 Dec 2023, 17:38","18 Dec 2023, 18:46","","Hang Clean",,"",6,"normal",60,4,,,
"Afternoon workout 💪","18 Dec 2023, 17:38","18 Dec 2023, 18:46","","Hang Clean",,"",7,"normal",60,4,,,
"Afternoon workout 💪","18 Dec 2023, 17:38","18 Dec 2023, 18:46","","Hang Clean",,"",8,"normal",60,4,,,
"Afternoon workout 💪","18 Dec 2023, 17:38","18 Dec 2023, 18:46","","Split Jerk",,"",0,"normal",40,4,,,
"Afternoon workout 💪","18 Dec 2023, 17:38","18 Dec 2023, 18:46","","Split Jerk",,"",1,"normal",40,4,,,
"Afternoon workout 💪","18 Dec 2023, 17:38","18 Dec 2023, 18:46","","Split Jerk",,"",2,"normal",40,4,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Overhead Press (Barbell)",,"",0,"normal",30,16,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Overhead Press (Barbell)",,"",1,"normal",30,16,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Overhead Press (Barbell)",,"",2,"normal",40,8,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Overhead Press (Barbell)",,"",3,"normal",40,8,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Overhead Press (Barbell)",,"",4,"normal",45,5,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Overhead Press (Barbell)",,"",5,"normal",45,5,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Overhead Press (Barbell)",,"",6,"normal",50,2,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Overhead Press (Barbell)",,"",7,"normal",50,2,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Standing Military Press (Barbell)",,"",0,"normal",30,12,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Standing Military Press (Barbell)",,"",1,"normal",30,12,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Standing Military Press (Barbell)",,"",2,"normal",30,14,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Standing Military Press (Barbell)",,"",3,"normal",30,14,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Pendlay Row (Barbell)",,"",0,"normal",40,20,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Pendlay Row (Barbell)",,"",1,"normal",40,24,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Pendlay Row (Barbell)",,"",2,"normal",50,18,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Pendlay Row (Barbell)",,"",3,"normal",50,18,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Pendlay Row (Barbell)",,"",4,"normal",60,12,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Pendlay Row (Barbell)",,"",5,"normal",60,12,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Push Press",,"",0,"normal",40,4,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Push Press",,"",1,"normal",40,4,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Push Press",,"",2,"normal",50,4,,,
"Upper Body","17 Dec 2023, 15:43","17 Dec 2023, 17:17","","Push Press",,"",3,"normal",50,4,,,
"Light core","16 Dec 2023, 15:45","16 Dec 2023, 16:52","","Front Squat",,"",0,"normal",60,12,,,
"Light core","16 Dec 2023, 15:45","16 Dec 2023, 16:52","","Front Squat",,"",3,"normal",80,10,,,
"Light core","16 Dec 2023, 15:45","16 Dec 2023, 16:52","","Front Squat",,"",5,"normal",100,5,,,
"Light core","16 Dec 2023, 15:45","16 Dec 2023, 16:52","","Front Squat",,"",6,"normal",100,5,,,
"Light core","16 Dec 2023, 15:45","16 Dec 2023, 16:52","","Front Squat",,"",7,"normal",100,5,,,
"Light core","16 Dec 2023, 15:45","16 Dec 2023, 16:52","","Clean and Jerk",,"",0,"normal",40,4,,,
"Light core","16 Dec 2023, 15:45","16 Dec 2023, 16:52","","Clean and Jerk",,"",1,"normal",60,4,,,
"Light core","16 Dec 2023, 15:45","16 Dec 2023, 16:52","","Clean and Jerk",,"",2,"normal",70,4,,,
"Light core","16 Dec 2023, 15:45","16 Dec 2023, 16:52","","Clean and Jerk",,"",3,"normal",60,4,,,
"Light core","16 Dec 2023, 15:45","16 Dec 2023, 16:52","","Clean and Jerk",,"",4,"normal",60,4,,,
"Light core","16 Dec 2023, 15:45","16 Dec 2023, 16:52","","Clean and Jerk",,"",5,"normal",60,4,,,
"Arms","15 Dec 2023, 16:39","15 Dec 2023, 18:16","","Arnold Press (Dumbbell)",,"",0,"normal",30,20,,,
"Arms","15 Dec 2023, 16:39","15 Dec 2023, 18:16","","Arnold Press (Dumbbell)",,"",2,"normal",40,10,,,
"Arms","15 Dec 2023, 16:39","15 Dec 2023, 18:16","","Arnold Press (Dumbbell)",,"",3,"normal",40,12,,,
"Arms","15 Dec 2023, 16:39","15 Dec 2023, 18:16","","Arnold Press (Dumbbell)",,"",4,"normal",50,6,,,
"Arms","15 Dec 2023, 16:39","15 Dec 2023, 18:16","","Shoulder Press (Dumbbell)",,"",0,"warmup",30,24,,,
"Arms","15 Dec 2023, 16:39","15 Dec 2023, 18:16","","Shoulder Press (Dumbbell)",,"",1,"normal",30,26,,,
"Arms","15 Dec 2023, 16:39","15 Dec 2023, 18:16","","Shoulder Press (Dumbbell)",,"",2,"normal",40,16,,,
"Arms","15 Dec 2023, 16:39","15 Dec 2023, 18:16","","Shoulder Press (Dumbbell)",,"",4,"normal",50,10,,,
"Arms","15 Dec 2023, 16:39","15 Dec 2023, 18:16","","Shoulder Press (Dumbbell)",,"",5,"normal",55,5,,,
